Order ID,Customer ID,Order Date,Customer Name,Region,State,Category,Product,Quantity,Sales,Discount %,Net Sales,Profit,Payment Mode,Salesperson
ORD-10773,1112,2025-02-02 22:08:30,Customer 165,East,Bihar,Office Supplies,File Folder,5,892.52,5,847.89,132.3,Debit Card,K. Yadav
ORD-10513,1251,2025-02-03 05:23:01,Customer 208,Central,Chhattisgarh,Furniture,Desk,3,38566.57,5,36638.24,4185.88,UPI,S. Verma
ORD-10764,1029,2025-02-03 06:09:42,Customer 347,North,Haryana,Office Supplies,Printer,2,29796.57,0,29796.57,4440.84,Cash,N. Gupta
ORD-11739,1304,2025-02-03 07:32:47,Customer 11,West,Gujarat,Office Supplies,Pen Set,1,254.34,15,216.19,47.38,UPI,N. Gupta
ORD-11740,1349,2025-02-03 08:52:00,Customer 228,South,Tamil Nadu,Furniture,Table,2,18698.88,0,18698.88,1638.59,Credit Card,N. Gupta
ORD-11035,1396,2025-02-03 09:26:41,Customer 9,South,Karnataka,Office Supplies,Printer,2,27349.06,0,27349.06,5188.24,UPI,N. Gupta
ORD-10148,1331,2025-02-03 10:01:36,Customer 344,Central,Chhattisgarh,Electronics,Tablet,2,47985.14,15,40787.37,6283.26,UPI,N. Gupta
ORD-11060,1178,2025-02-03 10:27:31,Customer 424,East,Bihar,Office Supplies,Stapler,3,1293.01,0,1293.01,228.73,Debit Card,P. Sharma
ORD-10521,1261,2025-02-04 05:32:12,Customer 83,North,Haryana,Office Supplies,File Folder,3,513.65,15,436.6,89.74,Debit Card,P. Sharma
ORD-10011,1327,2025-02-04 05:57:14,Customer 243,Central,Chhattisgarh,Office Supplies,File Folder,5,931.46,5,884.89,212.63,Cash,P. Sharma
ORD-10036,1386,2025-02-04 10:44:02,Customer 242,West,Rajasthan,Office Supplies,Notebook,3,854.05,0,854.05,82.96,Debit Card,A. Kumar
ORD-10315,1358,2025-02-04 11:57:52,Customer 376,South,Karnataka,Office Supplies,Pen Set,4,1133.18,10,1019.86,116.31,Debit Card,K. Yadav
ORD-11011,1243,2025-02-04 17:32:38,Customer 231,East,Bihar,Office Supplies,File Folder,5,853.24,0,853.24,117.14,Cash,P. Sharma
ORD-11388,1211,2025-02-04 21:42:30,Customer 384,East,Jharkhand,Office Supplies,Stapler,4,1644.84,5,1562.6,167.82,Net Banking,P. Sharma
ORD-10918,1362,2025-02-04 22:42:12,Customer 458,West,Maharashtra,Office Supplies,Notebook,5,1484.96,15,1262.22,215.55,Credit Card,N. Gupta
ORD-11145,1329,2025-02-05 02:03:22,Customer 355,West,Gujarat,Electronics,Monitor,1,19239.55,0,19239.55,3773.33,Credit Card,S. Verma
ORD-10149,1291,2025-02-05 03:38:19,Customer 102,North,Punjab,Office Supplies,File Folder,3,538.46,10,484.61,58.34,Credit Card,R. Singh
ORD-10783,1357,2025-02-05 05:40:10,Customer 380,East,Bihar,Electronics,Laptop,3,180540.5,10,162486.45,19349.88,Credit Card,A. Kumar
ORD-10782,1159,2025-02-05 07:01:47,Customer 348,North,Punjab,Office Supplies,File Folder,1,192.17,5,182.56,26.44,Credit Card,S. Verma
ORD-11550,1249,2025-02-05 14:21:42,Customer 57,West,Gujarat,Furniture,Bookshelf,5,33102.43,10,29792.19,3454.97,Credit Card,P. Sharma
ORD-10710,1088,2025-02-05 15:36:42,Customer 187,South,Tamil Nadu,Electronics,Monitor,5,91894.15,10,82704.73,6874.49,Credit Card,A. Kumar
ORD-10706,1089,2025-02-05 17:41:54,Customer 116,West,Maharashtra,Office Supplies,Printer,3,47768.03,5,45379.63,10825.32,UPI,K. Yadav
ORD-10932,1334,2025-02-05 19:15:48,Customer 56,Central,Chhattisgarh,Electronics,Smartphone,2,64162.0,15,54537.7,6448.21,UPI,S. Verma
ORD-11695,1059,2025-02-06 00:10:27,Customer 472,South,Kerala,Office Supplies,Printer,2,30808.88,10,27727.99,6833.15,Debit Card,K. Yadav
ORD-11065,1334,2025-02-06 10:19:33,Customer 47,South,Tamil Nadu,Office Supplies,File Folder,2,360.34,5,342.32,65.14,Net Banking,R. Singh
ORD-10450,1296,2025-02-06 10:24:47,Customer 301,South,Telangana,Furniture,Bookshelf,1,7603.29,10,6842.96,775.16,Net Banking,A. Kumar
ORD-11048,1443,2025-02-06 12:46:30,Customer 26,West,Rajasthan,Electronics,Laptop,3,223761.55,10,201385.39,41221.22,Debit Card,S. Verma
ORD-10974,1307,2025-02-06 16:50:50,Customer 257,East,Odisha,Office Supplies,Notebook,5,1427.59,15,1213.45,204.96,UPI,N. Gupta
ORD-11690,1143,2025-02-06 18:44:31,Customer 97,West,Rajasthan,Office Supplies,Notebook,3,1020.64,15,867.54,92.45,Cash,R. Singh
ORD-11442,1296,2025-02-06 21:33:38,Customer 468,Central,Madhya Pradesh,Electronics,Laptop,3,220368.35,5,209349.93,42928.37,Cash,S. Verma
ORD-11373,1257,2025-02-06 22:39:23,Customer 113,South,Tamil Nadu,Office Supplies,Notebook,5,1525.0,10,1372.5,311.19,Credit Card,P. Sharma
ORD-11024,1104,2025-02-06 23:51:15,Customer 51,West,Maharashtra,Accessories,Webcam,3,10092.7,10,9083.43,1649.99,Credit Card,N. Gupta
ORD-10817,1191,2025-02-07 01:08:10,Customer 440,South,Tamil Nadu,Office Supplies,Pen Set,2,496.74,20,397.39,33.29,Debit Card,A. Kumar
ORD-10438,1147,2025-02-07 09:26:26,Customer 392,East,Bihar,Office Supplies,File Folder,3,492.91,5,468.26,78.19,Credit Card,S. Verma
ORD-10197,1107,2025-02-07 11:52:16,Customer 350,West,Rajasthan,Office Supplies,Notebook,5,1419.18,5,1348.22,184.53,Net Banking,K. Yadav
ORD-11129,1030,2025-02-07 18:23:03,Customer 369,North,Delhi,Furniture,Table,1,9914.99,15,8427.74,1247.07,Debit Card,S. Verma
ORD-10752,1161,2025-02-07 20:01:36,Customer 200,North,Delhi,Office Supplies,Notebook,2,642.22,5,610.11,140.47,Cash,N. Gupta
ORD-11549,1074,2025-02-08 01:11:17,Customer 369,South,Tamil Nadu,Office Supplies,File Folder,4,749.41,0,749.41,143.11,Credit Card,R. Singh
ORD-10619,1135,2025-02-08 03:24:13,Customer 156,East,Jharkhand,Electronics,Headphones,2,9797.04,10,8817.34,1020.34,Cash,K. Yadav
ORD-11170,1270,2025-02-08 04:27:28,Customer 205,North,Uttar Pradesh,Office Supplies,Notebook,3,966.56,20,773.25,71.99,UPI,R. Singh
ORD-10507,1020,2025-02-08 06:48:55,Customer 343,Central,Chhattisgarh,Furniture,Desk,5,66076.75,0,66076.75,6069.3,UPI,A. Kumar
ORD-10865,1385,2025-02-08 08:28:43,Customer 107,South,Kerala,Electronics,Monitor,2,33279.37,0,33279.37,3573.77,Cash,A. Kumar
ORD-11205,1407,2025-02-08 10:28:58,Customer 173,East,West Bengal,Electronics,Smartphone,2,67112.73,5,63757.09,7326.19,Credit Card,P. Sharma
ORD-11913,1288,2025-02-08 18:36:15,Customer 115,North,Haryana,Office Supplies,Notebook,4,1211.46,10,1090.31,208.66,Credit Card,K. Yadav
ORD-11368,1093,2025-02-09 00:08:36,Customer 139,Central,Madhya Pradesh,Office Supplies,Stapler,4,1670.92,10,1503.83,187.98,Net Banking,N. Gupta
ORD-10972,1071,2025-02-09 12:12:33,Customer 95,Central,Madhya Pradesh,Electronics,Headphones,4,20899.84,15,17764.86,1628.82,Net Banking,A. Kumar
ORD-10198,1349,2025-02-09 12:51:11,Customer 421,North,Haryana,Electronics,Headphones,3,14472.36,10,13025.12,2974.47,Cash,A. Kumar
ORD-11146,1119,2025-02-09 16:30:31,Customer 353,Central,Madhya Pradesh,Office Supplies,Notebook,1,340.64,10,306.58,67.85,Net Banking,S. Verma
ORD-11710,1313,2025-02-09 18:30:58,Customer 93,East,West Bengal,Accessories,USB Hub,5,5930.99,10,5337.89,985.48,Cash,S. Verma
ORD-10381,1223,2025-02-09 19:21:29,Customer 469,East,Jharkhand,Electronics,Headphones,5,27617.13,20,22093.7,2742.8,Credit Card,S. Verma
ORD-11250,1212,2025-02-10 03:43:18,Customer 153,East,Jharkhand,Office Supplies,Pen Set,2,477.21,0,477.21,82.9,Debit Card,N. Gupta
ORD-11268,1313,2025-02-10 04:09:26,Customer 437,North,Delhi,Furniture,Desk,2,23068.21,15,19607.98,3511.83,UPI,S. Verma
ORD-10501,1071,2025-02-10 06:06:23,Customer 48,Central,Chhattisgarh,Electronics,Smartphone,4,133263.21,10,119936.89,16238.28,Debit Card,K. Yadav
ORD-11716,1319,2025-02-10 08:16:15,Customer 191,West,Maharashtra,Electronics,Smartphone,3,84316.12,5,80100.31,11992.24,Net Banking,K. Yadav
ORD-10985,1142,2025-02-10 09:35:13,Customer 72,North,Punjab,Furniture,Bookshelf,2,14678.13,0,14678.13,1821.91,Debit Card,P. Sharma
ORD-10715,1269,2025-02-10 10:43:05,Customer 131,South,Karnataka,Furniture,Desk,3,40201.7,10,36181.53,7009.78,Debit Card,A. Kumar
ORD-11137,1351,2025-02-10 11:38:34,Customer 155,Central,Chhattisgarh,Office Supplies,Printer,4,62487.27,5,59362.91,6547.71,Credit Card,P. Sharma
ORD-11949,1291,2025-02-11 05:57:43,Customer 169,Central,Chhattisgarh,Electronics,Smartphone,3,81182.67,10,73064.4,10428.85,Net Banking,A. Kumar
ORD-11100,1075,2025-02-11 06:18:37,Customer 478,South,Karnataka,Office Supplies,Notebook,2,599.22,10,539.3,125.39,Credit Card,P. Sharma
ORD-11712,1092,2025-02-11 09:48:02,Customer 273,North,Punjab,Electronics,Monitor,5,102610.79,0,102610.79,20123.87,Credit Card,P. Sharma
ORD-10166,1449,2025-02-11 14:20:58,Customer 323,West,Maharashtra,Electronics,Headphones,2,9952.27,5,9454.66,1140.6,Cash,K. Yadav
ORD-11511,1176,2025-02-11 16:35:47,Customer 454,North,Delhi,Accessories,Keyboard,4,6694.48,5,6359.76,617.05,Debit Card,P. Sharma
ORD-11018,1397,2025-02-11 21:26:43,Customer 78,West,Maharashtra,Electronics,Monitor,2,34991.81,15,29743.04,6767.22,Cash,P. Sharma
ORD-11622,1393,2025-02-11 21:35:09,Customer 485,West,Maharashtra,Electronics,Smartphone,2,64065.19,10,57658.67,10095.94,Debit Card,A. Kumar
ORD-11112,1184,2025-02-12 06:07:04,Customer 493,West,Rajasthan,Electronics,Headphones,3,13729.39,5,13042.92,2023.14,Cash,N. Gupta
ORD-10455,1244,2025-02-12 09:14:57,Customer 444,Central,Chhattisgarh,Electronics,Laptop,3,179779.68,5,170790.7,28705.34,Cash,N. Gupta
ORD-11977,1292,2025-02-12 12:17:58,Customer 125,Central,Chhattisgarh,Furniture,Sofa,2,50718.23,20,40574.58,8416.94,Credit Card,N. Gupta
ORD-10877,1448,2025-02-12 21:03:15,Customer 328,East,West Bengal,Office Supplies,Notebook,4,1207.4,5,1147.03,249.01,UPI,K. Yadav
ORD-11991,1139,2025-02-12 22:41:08,Customer 66,Central,Chhattisgarh,Furniture,Table,3,30973.97,5,29425.27,6336.03,Cash,P. Sharma
ORD-11483,1412,2025-02-12 23:09:05,Customer 472,Central,Madhya Pradesh,Accessories,Mouse,1,852.57,10,767.31,163.05,Net Banking,A. Kumar
ORD-10742,1183,2025-02-13 03:15:04,Customer 145,North,Haryana,Electronics,Headphones,3,14313.05,10,12881.75,3156.2,Credit Card,S. Verma
ORD-11547,1186,2025-02-13 05:53:57,Customer 353,East,West Bengal,Accessories,USB Hub,2,2280.86,20,1824.69,298.85,Credit Card,A. Kumar
ORD-10975,1238,2025-02-13 06:13:29,Customer 152,West,Goa,Office Supplies,Pen Set,5,1281.93,20,1025.54,246.21,Net Banking,K. Yadav
ORD-10627,1432,2025-02-13 13:49:53,Customer 204,West,Maharashtra,Office Supplies,Printer,2,30547.43,10,27492.69,3090.12,Debit Card,R. Singh
ORD-11504,1228,2025-02-13 18:54:47,Customer 353,North,Delhi,Electronics,Laptop,3,183857.32,20,147085.86,23482.7,Debit Card,A. Kumar
ORD-10586,1255,2025-02-13 19:58:52,Customer 380,South,Tamil Nadu,Office Supplies,Stapler,4,1789.41,5,1699.94,197.12,Credit Card,A. Kumar
ORD-10559,1084,2025-02-14 00:24:34,Customer 191,South,Kerala,Office Supplies,Pen Set,3,796.91,20,637.53,149.83,Debit Card,P. Sharma
ORD-11009,1240,2025-02-14 03:04:21,Customer 418,West,Rajasthan,Accessories,Backpack,4,10312.34,10,9281.11,1448.74,Debit Card,A. Kumar
ORD-11318,1087,2025-02-14 15:43:43,Customer 241,North,Uttar Pradesh,Furniture,Bookshelf,4,30287.18,15,25744.1,4732.47,Debit Card,S. Verma
ORD-11302,1014,2025-02-14 19:47:46,Customer 33,West,Gujarat,Electronics,Monitor,4,78811.57,10,70930.41,15710.85,Cash,A. Kumar
ORD-11526,1015,2025-02-15 02:29:58,Customer 63,East,Odisha,Accessories,Backpack,5,14356.24,10,12920.62,2073.98,Net Banking,S. Verma
ORD-10167,1012,2025-02-15 02:56:46,Customer 49,South,Telangana,Accessories,Webcam,3,10958.29,10,9862.46,1444.63,Credit Card,K. Yadav
ORD-11339,1002,2025-02-15 08:37:39,Customer 68,West,Maharashtra,Accessories,Webcam,2,6750.47,5,6412.95,901.33,Net Banking,N. Gupta
ORD-11286,1442,2025-02-15 09:10:46,Customer 428,West,Goa,Accessories,USB Hub,2,2249.31,15,1911.91,348.12,Net Banking,R. Singh
ORD-11253,1446,2025-02-15 10:58:46,Customer 204,West,Gujarat,Electronics,Laptop,5,359233.02,10,323309.72,65326.84,Net Banking,P. Sharma
ORD-10191,1223,2025-02-15 13:41:10,Customer 70,West,Maharashtra,Electronics,Laptop,2,141656.98,10,127491.28,26590.22,Debit Card,N. Gupta
ORD-11295,1147,2025-02-15 17:33:30,Customer 38,West,Maharashtra,Accessories,Mouse,1,1001.15,10,901.03,131.45,Net Banking,N. Gupta
ORD-11884,1417,2025-02-15 20:53:31,Customer 35,Central,Madhya Pradesh,Electronics,Tablet,3,74023.31,10,66620.98,6962.37,Credit Card,S. Verma
ORD-10479,1022,2025-02-16 10:00:42,Customer 212,North,Uttar Pradesh,Electronics,Tablet,1,21402.49,10,19262.24,2775.06,Net Banking,R. Singh
ORD-11574,1383,2025-02-16 17:41:12,Customer 366,North,Uttar Pradesh,Electronics,Smartphone,2,64285.9,10,57857.31,6916.18,Debit Card,A. Kumar
ORD-11931,1088,2025-02-16 20:51:50,Customer 94,North,Uttar Pradesh,Accessories,USB Hub,4,5190.88,5,4931.34,919.63,UPI,S. Verma
ORD-10601,1169,2025-02-16 22:23:52,Customer 323,Central,Madhya Pradesh,Furniture,Table,4,42844.35,10,38559.91,8100.48,UPI,A. Kumar
ORD-11475,1328,2025-02-17 03:10:20,Customer 180,East,Odisha,Office Supplies,File Folder,5,831.53,5,789.95,96.92,UPI,P. Sharma
ORD-10750,1067,2025-02-17 04:49:00,Customer 444,South,Tamil Nadu,Furniture,Table,5,53483.25,10,48134.93,11718.01,Net Banking,N. Gupta
ORD-10568,1204,2025-02-17 13:22:29,Customer 293,Central,Madhya Pradesh,Office Supplies,Notebook,5,1643.05,10,1478.75,328.07,Cash,S. Verma
ORD-10096,1055,2025-02-17 19:37:59,Customer 246,East,Jharkhand,Furniture,Sofa,1,27009.58,10,24308.62,5867.67,Net Banking,A. Kumar
ORD-11431,1381,2025-02-17 20:31:07,Customer 327,East,Bihar,Electronics,Tablet,1,21474.44,10,19327.0,2933.84,UPI,A. Kumar
ORD-11116,1382,2025-02-18 08:01:56,Customer 390,Central,Madhya Pradesh,Electronics,Headphones,4,19855.32,10,17869.79,1484.74,UPI,A. Kumar
ORD-10094,1237,2025-02-18 10:14:16,Customer 309,Central,Chhattisgarh,Electronics,Tablet,1,21265.74,10,19139.17,2346.93,Credit Card,N. Gupta
ORD-11946,1442,2025-02-18 16:47:53,Customer 13,North,Punjab,Electronics,Monitor,1,17776.43,5,16887.61,3429.76,Net Banking,S. Verma
ORD-11034,1406,2025-02-19 00:55:01,Customer 263,East,West Bengal,Furniture,Desk,5,68674.04,15,58372.93,8233.04,Debit Card,R. Singh
ORD-11186,1087,2025-02-19 02:47:18,Customer 85,North,Delhi,Office Supplies,Stapler,5,2261.07,10,2034.96,313.75,Net Banking,N. Gupta
ORD-11211,1318,2025-02-19 12:02:57,Customer 360,South,Tamil Nadu,Furniture,Bookshelf,3,21402.74,15,18192.33,3694.45,UPI,N. Gupta
ORD-11611,1191,2025-02-19 19:15:48,Customer 485,Central,Chhattisgarh,Furniture,Sofa,2,46800.25,15,39780.21,9863.96,Net Banking,P. Sharma
ORD-10223,1334,2025-02-19 23:50:53,Customer 41,North,Punjab,Furniture,Sofa,1,27653.34,0,27653.34,3276.36,Cash,R. Singh
ORD-11912,1292,2025-02-20 04:09:06,Customer 231,Central,Chhattisgarh,Electronics,Monitor,4,76608.83,10,68947.95,8712.48,Credit Card,R. Singh
ORD-10663,1051,2025-02-20 10:30:47,Customer 176,Central,Madhya Pradesh,Electronics,Smartphone,1,28497.52,5,27072.64,4474.81,Net Banking,K. Yadav
ORD-11757,1190,2025-02-20 12:43:27,Customer 340,East,West Bengal,Accessories,Keyboard,4,7762.19,5,7374.08,1384.58,UPI,A. Kumar
ORD-10819,1183,2025-02-20 13:40:46,Customer 403,East,West Bengal,Furniture,Office Chair,1,9182.12,5,8723.01,1236.42,Debit Card,N. Gupta
ORD-10956,1269,2025-02-20 15:32:59,Customer 47,North,Delhi,Electronics,Smartphone,5,162012.11,10,145810.9,21468.2,Debit Card,K. Yadav
ORD-11963,1170,2025-02-20 16:33:57,Customer 56,South,Telangana,Electronics,Laptop,3,218983.53,5,208034.35,42260.44,Net Banking,N. Gupta
ORD-10393,1113,2025-02-21 04:34:48,Customer 329,East,West Bengal,Accessories,Webcam,1,3678.09,10,3310.28,652.02,Credit Card,R. Singh
ORD-11928,1134,2025-02-21 10:02:55,Customer 89,East,Jharkhand,Electronics,Laptop,2,130187.0,0,130187.0,18478.12,Cash,S. Verma
ORD-11793,1042,2025-02-21 11:23:31,Customer 303,East,Jharkhand,Accessories,Mouse,1,938.84,15,798.01,117.16,Credit Card,R. Singh
ORD-11254,1181,2025-02-21 12:57:34,Customer 487,East,West Bengal,Electronics,Tablet,2,43134.88,20,34507.9,3685.69,Debit Card,K. Yadav
ORD-11542,1258,2025-02-21 17:11:38,Customer 174,East,Odisha,Furniture,Office Chair,5,45988.35,5,43688.93,4363.37,Credit Card,S. Verma
ORD-10771,1115,2025-02-21 18:50:20,Customer 90,South,Telangana,Accessories,Webcam,3,11006.58,15,9355.59,1826.97,Cash,A. Kumar
ORD-11833,1068,2025-02-22 02:29:17,Customer 17,Central,Chhattisgarh,Furniture,Office Chair,3,27027.04,15,22972.98,4091.77,Net Banking,N. Gupta
ORD-11597,1370,2025-02-22 15:42:29,Customer 166,West,Goa,Office Supplies,File Folder,5,835.14,5,793.38,91.83,Cash,N. Gupta
ORD-10762,1038,2025-02-22 15:54:16,Customer 135,South,Tamil Nadu,Electronics,Smartphone,5,160134.52,5,152127.79,28328.51,Debit Card,N. Gupta
ORD-11188,1296,2025-02-22 16:04:02,Customer 84,South,Tamil Nadu,Electronics,Smartphone,1,33650.51,10,30285.46,7478.9,Debit Card,K. Yadav
ORD-11826,1249,2025-02-22 16:33:24,Customer 21,Central,Madhya Pradesh,Office Supplies,Stapler,5,2150.88,5,2043.34,396.67,Debit Card,R. Singh
ORD-10802,1212,2025-02-22 18:31:52,Customer 158,East,Odisha,Furniture,Desk,2,25364.38,5,24096.16,3125.43,Credit Card,P. Sharma
ORD-10525,1239,2025-02-22 19:44:30,Customer 367,West,Maharashtra,Electronics,Monitor,2,40805.8,0,40805.8,8795.98,Debit Card,R. Singh
ORD-11273,1016,2025-02-23 12:00:10,Customer 106,North,Uttar Pradesh,Electronics,Headphones,4,19950.85,5,18953.31,3877.79,UPI,P. Sharma
ORD-11461,1270,2025-02-23 19:22:17,Customer 313,East,Odisha,Electronics,Tablet,2,50494.42,15,42920.26,3766.36,Net Banking,K. Yadav
ORD-10082,1075,2025-02-23 22:43:49,Customer 386,North,Uttar Pradesh,Office Supplies,File Folder,2,354.01,5,336.31,57.63,Credit Card,R. Singh
ORD-11731,1076,2025-02-24 06:11:41,Customer 439,East,Jharkhand,Office Supplies,File Folder,1,171.97,5,163.37,23.08,Cash,K. Yadav
ORD-10238,1420,2025-02-24 06:21:22,Customer 429,Central,Chhattisgarh,Furniture,Office Chair,1,8251.62,5,7839.04,1762.32,UPI,N. Gupta
ORD-10498,1269,2025-02-24 20:17:17,Customer 216,West,Maharashtra,Furniture,Desk,4,48901.2,15,41566.02,7035.4,Credit Card,S. Verma
ORD-11334,1386,2025-02-25 11:31:20,Customer 247,West,Maharashtra,Electronics,Headphones,5,26477.15,10,23829.43,2324.82,UPI,N. Gupta
ORD-11037,1146,2025-02-25 23:16:45,Customer 316,North,Uttar Pradesh,Electronics,Smartphone,2,66186.84,5,62877.5,10917.19,Credit Card,N. Gupta
ORD-11397,1272,2025-02-26 03:47:13,Customer 294,South,Karnataka,Electronics,Headphones,4,22157.85,10,19942.07,2809.33,UPI,P. Sharma
ORD-10569,1046,2025-02-26 09:36:54,Customer 331,North,Delhi,Electronics,Laptop,5,295215.67,10,265694.1,28776.16,Cash,N. Gupta
ORD-11362,1110,2025-02-26 15:46:41,Customer 468,West,Rajasthan,Electronics,Smartphone,4,120012.49,10,108011.24,24905.18,Credit Card,K. Yadav
ORD-11406,1362,2025-02-26 19:42:14,Customer 430,South,Karnataka,Furniture,Table,5,52400.8,10,47160.72,7732.66,UPI,K. Yadav
ORD-10294,1149,2025-02-27 20:38:31,Customer 241,East,Bihar,Electronics,Tablet,4,100866.88,15,85736.85,12589.87,Debit Card,P. Sharma
ORD-10340,1070,2025-02-28 13:58:20,Customer 405,West,Gujarat,Office Supplies,Stapler,1,403.23,0,403.23,50.05,Debit Card,N. Gupta
ORD-11044,1152,2025-02-28 15:08:39,Customer 224,North,Delhi,Office Supplies,Stapler,4,1779.0,5,1690.05,250.12,UPI,K. Yadav
ORD-11866,1151,2025-02-28 22:27:58,Customer 337,South,Kerala,Furniture,Sofa,1,24532.17,10,22078.95,4896.7,Cash,R. Singh
ORD-10248,1374,2025-03-01 00:25:54,Customer 64,North,Punjab,Office Supplies,File Folder,5,843.3,15,716.8,143.97,Debit Card,N. Gupta
ORD-10683,1385,2025-03-01 04:50:11,Customer 356,Central,Madhya Pradesh,Electronics,Headphones,1,5333.16,15,4533.19,754.67,Credit Card,A. Kumar
ORD-11810,1396,2025-03-01 05:40:36,Customer 272,Central,Madhya Pradesh,Furniture,Bookshelf,4,31444.18,15,26727.55,6672.39,Net Banking,R. Singh
ORD-10316,1284,2025-03-01 09:18:24,Customer 182,East,Odisha,Furniture,Office Chair,5,47075.05,10,42367.55,5325.82,Net Banking,A. Kumar
ORD-10291,1069,2025-03-01 14:25:34,Customer 254,South,Telangana,Electronics,Laptop,1,67260.29,5,63897.28,9730.84,Net Banking,K. Yadav
ORD-10966,1039,2025-03-01 16:16:59,Customer 277,East,Bihar,Accessories,Keyboard,5,9647.77,15,8200.6,1663.02,Debit Card,A. Kumar
ORD-11821,1214,2025-03-02 10:07:01,Customer 234,West,Maharashtra,Electronics,Monitor,1,20361.33,5,19343.26,1818.25,Cash,A. Kumar
ORD-11951,1119,2025-03-02 15:15:05,Customer 321,West,Goa,Electronics,Monitor,3,51193.32,5,48633.65,7065.62,Debit Card,K. Yadav
ORD-10612,1025,2025-03-02 16:07:22,Customer 288,South,Telangana,Electronics,Monitor,2,34163.82,15,29039.25,7143.75,Cash,P. Sharma
ORD-10504,1223,2025-03-02 16:36:02,Customer 257,South,Telangana,Electronics,Smartphone,1,33162.31,0,33162.31,7117.35,Cash,S. Verma
ORD-11854,1062,2025-03-02 19:38:29,Customer 458,South,Tamil Nadu,Electronics,Monitor,5,103446.38,10,93101.74,11600.4,Net Banking,P. Sharma
ORD-10325,1420,2025-03-03 00:30:25,Customer 201,North,Uttar Pradesh,Electronics,Smartphone,3,86434.58,5,82112.85,8039.57,Credit Card,S. Verma
ORD-10287,1354,2025-03-03 01:57:00,Customer 425,West,Rajasthan,Furniture,Bookshelf,1,6368.13,0,6368.13,699.14,Net Banking,S. Verma
ORD-11558,1409,2025-03-03 03:51:50,Customer 347,Central,Chhattisgarh,Electronics,Headphones,1,4834.01,5,4592.31,769.43,Net Banking,K. Yadav
ORD-11233,1274,2025-03-03 07:06:26,Customer 147,South,Karnataka,Office Supplies,Notebook,2,578.46,15,491.69,80.38,Cash,N. Gupta
ORD-11141,1268,2025-03-03 13:17:39,Customer 82,South,Karnataka,Furniture,Sofa,4,96816.93,5,91976.08,21164.23,Cash,P. Sharma
ORD-11183,1300,2025-03-03 14:47:59,Customer 367,West,Maharashtra,Office Supplies,Printer,4,68879.96,5,65435.96,10465.98,Debit Card,P. Sharma
ORD-11892,1194,2025-03-03 15:23:01,Customer 361,Central,Madhya Pradesh,Accessories,Mouse,4,3724.4,0,3724.4,553.38,Credit Card,S. Verma
ORD-11082,1298,2025-03-03 16:43:25,Customer 73,Central,Chhattisgarh,Electronics,Smartphone,5,169386.7,10,152448.03,30918.55,Cash,R. Singh
ORD-11527,1225,2025-03-03 19:49:48,Customer 181,North,Uttar Pradesh,Accessories,Webcam,4,12716.16,10,11444.54,1298.23,Credit Card,P. Sharma
ORD-10949,1264,2025-03-03 21:07:51,Customer 214,West,Maharashtra,Electronics,Laptop,2,121378.26,5,115309.35,24763.28,Debit Card,S. Verma
ORD-11330,1063,2025-03-04 03:52:57,Customer 387,East,Bihar,Office Supplies,Stapler,4,1696.75,20,1357.4,140.35,Debit Card,P. Sharma
ORD-11067,1012,2025-03-04 04:23:45,Customer 312,South,Telangana,Furniture,Sofa,2,48792.12,10,43912.91,3927.94,Net Banking,N. Gupta
ORD-10117,1188,2025-03-04 15:07:43,Customer 344,West,Rajasthan,Electronics,Headphones,3,17179.45,10,15461.51,1919.8,Net Banking,R. Singh
